# SRid|Eventid|Sid|StasourceRadiusKm|Az|Baz|DetectHF|DetectLP
8311|5|2885|294.913|232.79|50.68|None|None
8312|5|2886|294.913|232.79|50.68|None|None
8313|5|2887|315.004|234.22|51.93|None|None
8314|5|2888|315.004|234.22|51.93|None|None
8315|5|2889|315.004|234.22|51.93|None|None
8316|5|2890|315.004|234.22|51.93|None|None
8317|5|2891|315.004|234.22|51.93|None|None
8318|5|2892|315.004|234.22|51.93|None|None
8319|5|513|215.599|341.02|160.33|None|None
8320|5|514|215.599|341.02|160.33|None|None
8321|5|515|215.599|341.02|160.33|None|None
8322|5|2135|253.261|324.98|143.55|None|None
8323|5|2136|253.261|324.98|143.55|None|None
8324|5|2137|253.261|324.98|143.55|None|None
8325|5|2138|278.524|323.36|141.72|None|None
8326|5|2139|278.524|323.36|141.72|None|None
8327|5|2140|278.524|323.36|141.72|None|None
8328|5|2141|228.144|334.61|153.65|None|None
8329|5|2142|228.144|334.61|153.65|None|None
8330|5|2143|228.144|334.61|153.65|None|None
8331|5|2144|227.987|334.64|153.68|None|None
8332|5|2145|227.987|334.64|153.68|None|None
8333|5|2146|227.987|334.64|153.68|None|None
8334|5|2147|227.975|334.57|153.61|None|None
8335|5|2148|227.975|334.57|153.61|None|None
8336|5|2149|227.975|334.57|153.61|None|None
8337|5|2150|286.988|341.12|160.19|None|None
8338|5|2151|286.988|341.12|160.19|None|None
8339|5|2152|286.988|341.12|160.19|None|None
8340|5|2153|287.149|341.13|160.2|None|None
8341|5|2154|287.149|341.13|160.2|None|None
8342|5|2155|287.149|341.13|160.2|None|None
8343|5|2156|287.006|341.16|160.24|None|None
8344|5|2157|287.006|341.16|160.24|None|None
8345|5|2158|287.006|341.16|160.24|None|None
8346|5|2159|392.944|321.32|138.84|None|None
8347|5|2160|392.944|321.32|138.84|None|None
8348|5|2161|392.944|321.32|138.84|None|None
8349|5|516|186.101|343.16|162.63|None|None
8350|5|517|186.101|343.16|162.63|None|None
8351|5|518|186.101|343.16|162.63|None|None
8352|5|519|190.206|320.05|138.86|None|None
8353|5|520|190.206|320.05|138.86|None|None
8354|5|521|190.206|320.05|138.86|None|None
8355|5|522|136.147|310.23|129.24|None|None
8356|5|523|136.147|310.23|129.24|None|None
8357|5|524|136.147|310.23|129.24|None|None
8358|5|101|106.292|323.59|142.98|None|None
8359|5|102|106.292|323.59|142.98|None|None
8360|5|103|106.292|323.59|142.98|None|None
8361|5|525|122.448|294.05|113.0|None|None
8362|5|526|122.448|294.05|113.0|None|None
8363|5|527|122.448|294.05|113.0|None|None
8364|5|528|128.783|279.02|97.82|None|None
8365|5|529|128.783|279.02|97.82|None|None
8366|5|530|128.783|279.02|97.82|None|None
8367|5|531|137.614|258.58|77.33|None|None
8368|5|532|137.614|258.58|77.33|None|None
8369|5|533|137.614|258.58|77.33|None|None
8370|5|534|69.49|260.95|80.31|None|None
8371|5|535|69.49|260.95|80.31|None|None
8372|5|536|69.49|260.95|80.31|None|None
8373|5|537|144.09|244.26|63.06|None|None
8374|5|538|144.09|244.26|63.06|None|None
8375|5|539|144.09|244.26|63.06|None|None
8376|5|540|161.884|232.24|51.07|None|None
8377|5|541|161.884|232.24|51.07|None|None
8378|5|542|161.884|232.24|51.07|None|None
8379|5|543|200.02|197.86|17.31|None|None
8380|5|544|200.02|197.86|17.31|None|None
8381|5|545|200.02|197.86|17.31|None|None
8382|5|546|200.448|197.86|17.31|None|None
8383|5|547|200.448|197.86|17.31|None|None
8384|5|548|200.448|197.86|17.31|None|None
8385|5|2893|253.285|190.6|10.19|None|None
8386|5|2894|253.285|190.6|10.19|None|None
8387|5|2895|253.285|190.6|10.19|None|None
8388|5|2896|298.789|199.0|18.15|None|None
8389|5|2897|298.789|199.0|18.15|None|None
8390|5|2898|298.789|199.0|18.15|None|None
8391|5|2899|298.288|198.96|18.11|None|None
8392|5|2900|298.288|198.96|18.11|None|None
8393|5|2901|298.288|198.96|18.11|None|None
8394|5|2902|332.938|193.16|12.5|None|None
8395|5|2903|332.938|193.16|12.5|None|None
8396|5|2904|332.938|193.16|12.5|None|None
8397|5|2162|423.0|193.41|12.57|None|None
8398|5|2163|423.0|193.41|12.57|None|None
