# 
# events
# 
# Eventid|Name|Starttime|Endtime|Latitude|Longitude|LocuncertKm|CrownLat|CrownLon|TipLat|TipLon|Type|AreaTotal|AreaSource|AreaSourceLow|AreaSourceHigh|Volume|VolumeLow|VolumeHigh|Mass|MassLow|MassHigh|H|HLow|HHigh|L|LLow|LHigh|HFreefall|HFreefallLow|HFreefallHigh|UpstreamDrainarea|PeakDischarge|PeakDischargeLow|PeakDischargeHigh|PeakFlowheight|PeakFlowheightLow|PeakFlowheightHigh|Otherdataquality1to5|LPpotential|MaxdistvhfKm|MaxdistvhfReached|MaxdisthfKm|MaxdisthfReached|MaxdistipKm|MaxdistipReached|MaxdistlpKm|MaxdistlpReached|InfraDetected|MaxdistinfraKm|MaxdistinfraReached|DatLocation|Sources
35|Mount St Helens|2015-08-14 21:35:27|2015-08-14 22:11:56|46.205076|-122.214418|1.0|46.205076|-122.214418|46.21042|-122.253492|debris flow|None|None|None|None|13000.0|4400.0|28000.0|None|None|None|820.0|1000.0|600.0|3420.0|3000.0|4000.0|None|None|None|None|None|None|None|None|None|None|2|0|None|None|19.0|1|None|None|0.0|None|0|0.0|None|IRIS|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.


# 
# information
# 
# Iid|Eventid|RefId|Note|PhoId|GISId|ApplyAlso
47|35|86|We estimated volume based on Kurt Spicer's photos of the track of this event and the start and end point coordinates he gave us - we estimate that the area of deposition is 2.2-2.8 km long, 0.2 - 0.5m thick and the "track" was ~10-20m wide. This would give a volume range of 4400-28000 m3 with a best estimate of 13000 m3 if we take the central values of the dimension estimate ranges.|5|None|None
281|35|86|Kurt Spicer (written communication): Start point 46.205076 -122.214418, End point 46.210420 -122.253492, path length 3.42 km|None|None|None
282|35|86|Kurt Spicer (written communication) "A small debris flow, apparently triggered by brief rain on Friday (August 14) afternoon, traveled down the upper SF Toutle canyon, possibly as far as the Loowit trail crossing. The flow left a very distinct track down the canyon. The stream at the trail crossing was still running dirty and moving gravel and small cobble as of Saturday afternoon."|None|None|None
283|35|86|Kurt Spicer (written communication) "There was some decent rain that afternoon, so that may have triggered it, but I am thinking it may have been a snow slide in the real steep head wall that got things moving."|None|None|None

# 
# photos
# 
# PhotoId|Eventid|Photographer|Description|Latitude|Longitude|Date|FileExtension|ApplyAlso
1494|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:24:08|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_50.jpg|None
1495|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:16:07|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_51.jpg|None
1496|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:11|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_52.jpg|None
1497|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:14|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_53.jpg|None
1498|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:16:17|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_54.jpg|None
1499|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:24:04|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_55.jpg|None
1500|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:57|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_56.jpg|None
1501|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:40:21|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_57.jpg|None
1502|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:32:53|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_58.jpg|None
1503|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:40:48|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_59.jpg|None
1504|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:33:06|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_60.jpg|None
1505|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:07|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_61.jpg|None
1506|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:16:06|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_62.jpg|None
1507|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:21|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_63.jpg|None
1508|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:20|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_64.jpg|None
1509|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:16:05|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_65.jpg|None
1510|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:01:03|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_66.jpg|None
1511|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 13:33:15|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_67.jpg|None
1512|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:41:00|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_68.jpg|None
1513|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:24:48|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_69.jpg|None
1514|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:52|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_70.jpg|None
1515|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:23:36|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_71.jpg|None
1516|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:12|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_72.jpg|None
1517|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:31|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_73.jpg|None
1518|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:07|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_74.jpg|None
1519|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:24|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_75.jpg|None
1520|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:23|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_76.jpg|None
1521|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:03|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_77.jpg|None
1522|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:16:21|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_78.jpg|None
1523|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:15|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_79.jpg|None
1524|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:23:39|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_80.jpg|None
1525|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:54|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_81.jpg|None
1526|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:24:52|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_82.jpg|None
1527|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:44:37|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_83.jpg|None
1528|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:20:46|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_84.jpg|None
1529|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:09|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_85.jpg|None
1530|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:24:43|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_86.jpg|None
1531|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:49|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_87.jpg|None
1532|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:26|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_88.jpg|None
1533|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:11|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_89.jpg|None
1534|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:17|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_90.jpg|None
1535|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:29|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_91.jpg|None
1536|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:45|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_92.jpg|None
1537|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:24:39|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_93.jpg|None
1538|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:06|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_94.jpg|None
1539|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:20:42|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_95.jpg|None
1540|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:41:07|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_96.jpg|None
1541|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:18|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_97.jpg|None
1542|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:18:53|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_98.jpg|None
1543|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:17:34|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_99.jpg|None
1544|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:24:56|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_100.jpg|None
1545|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:36:59|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_101.jpg|None
1546|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:45|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_102.jpg|None
1547|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:59|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_103.jpg|None
1548|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 11:59:55|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_104.jpg|None
1549|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:00:38|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_105.jpg|None
1550|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 14:39:02|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_106.jpg|None
1551|35|Kurt Spicer|"...a couple of close ups of deposits I believe are near the down valley end of the flow.  Others are close ups of the flow path, and some broad views showing the entire upper valley flow path for perspective. Unfortunately, I did not get any looking directly up the head of the valley, so source is not really defined.  It did rain for a couple hours up there that day, but I think it must have been a slide of some kind that initiated it."|||2015-08-15 12:25:01|EventData/35_MountStHelens_14Aug2015/photos_figures/35_MountStHelens_14Aug2015_source-KurtSpicer_107.jpg|None
