Eventid,Name,Starttime,Endtime,Latitude,Longitude,Type,AreaTotal,AreaSource,AreaSourceLow,AreaSourceHigh,Volume,VolumeLow,VolumeHigh,Mass,MassLow,MassHigh,H,HLow,HHigh,StationNetwork,StationName,StationChannel,StationLocationCode,StationLatitude,StationLongitude,StationElevation,RecordSource,StationDistance,DetectHF,DetectLP,DetectVHF,if_downloaded,StationChannel_Available,SignalSamplingRate,if_processed,SNR,Spec2VecProcessed
164,Mount Spurr,2021-04-07 13:22:06,2021-04-07 13:23:58,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,RDDF,BHZ,,60.5912,-152.6883,1134.0,IRIS,82.325,1.0,,,True,BHZ,50.0,True,4.2464642684796745,True
164,Mount Spurr,2021-04-07 13:22:06,2021-04-07 13:23:58,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AK,SSN,BHZ,,61.4636,-150.7467,1306.0,IRIS,82.641,1.0,,,True,BHZ,50.0,True,4.147356361372021,False
164,Mount Spurr,2021-04-07 13:22:06,2021-04-07 13:23:58,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AK,SKN,BHZ,,61.98,-151.5317,581.0,IRIS,84.988,1.0,,,True,BHZ,50.0,True,3.738705353246454,False
164,Mount Spurr,2021-04-07 13:22:06,2021-04-07 13:23:58,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AK,M19K,BHZ,,61.9037,-154.3915,521.0,IRIS,131.934,1.0,,,True,BHZ,50.0,True,4.014785172962979,False
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,SPCP,BHZ,,61.2655,-152.155,1616.0,IRIS,6.512,1.0,1.0,,True,BHZ,50.0,True,9.64421610445562,True
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,SPBG,BHZ,,61.2591,-152.3722,1087.0,IRIS,7.747,1.0,1.0,,True,BHZ,50.0,True,12.134264841807338,True
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,SPCN,BHZ,,61.2244,-152.1854,735.0,IRIS,9.116,1.0,1.0,,True,BHZ,50.0,True,5.212343402147472,False
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,SPCR,BHZ,,61.2003,-152.2091,984.0,IRIS,11.284,1.0,1.0,,True,BHZ,50.0,True,4.279307695866248,False
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,SPWE,BHZ,,61.27346,-152.559,1317.0,IRIS,16.593,1.0,1.0,,True,BHZ,50.0,True,10.760787337625205,True
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,SPNN,BHZ,,61.3662,-152.7012,1666.0,IRIS,25.07,1.0,1.0,,True,BHZ,50.0,True,11.869343331833289,True
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,STLK,BHZ,,61.4982,-151.8349,945.0,IRIS,31.522,0.0,1.0,,True,BHZ,50.0,True,6.524591980098232,False
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AK,M20K,BHZ,,61.8823,-153.1318,1107.0,IRIS,79.961,1.0,1.0,,True,BHZ,50.0,True,5.7535742760634605,True
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,RDT,BHZ,,60.5726,-152.4075,930.0,IRIS,81.389,0.0,1.0,,True,BHZ,50.0,True,3.4339232068099355,False
165,Mount Spurr,2021-06-14 14:12:43,2021-06-14 14:18:17,61.2992,-152.2542,landslide,,,,,,,,,,,,,,AV,RDDF,BHZ,,60.5912,-152.6883,1134.0,IRIS,82.325,1.0,0.0,,True,BHZ,50.0,True,3.947387210522733,False
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,BAW,BHZ,,61.1501,-148.1501,542.0,IRIS,0.97,1.0,1.0,,True,BHZ,50.0,True,42.88261052108469,True
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,BAE,BHZ,,61.1319,-148.1234,578.0,IRIS,3.382,1.0,1.0,,True,BHZ,50.0,True,31.787873476153887,True
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,KNK,BHZ,,61.4131,-148.4585,598.0,IRIS,32.838,1.0,1.0,,True,BHZ,50.0,True,12.204521089505493,True
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,PWL,BHZ,,60.8584,-148.3334,550.0,IRIS,34.182,1.0,0.0,,True,BHZ,50.0,True,8.569837376805229,False
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,GLI,BHZ,,60.8792,-147.0959,430.0,IRIS,65.481,1.0,1.0,,True,BHZ,50.0,True,9.596369519262623,False
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AT,PMR,BHZ,,61.5922,-149.1308,100.0,IRIS,71.018,1.0,1.0,,True,BHZ,50.0,True,12.595676745035762,True
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,SAW,BHZ,,61.807,-148.3318,847.0,IRIS,73.281,1.0,1.0,,True,BHZ,50.0,True,12.616858907805224,True
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,M23K,BHZ,,61.7929,-147.7262,583.0,IRIS,74.935,1.0,1.0,,True,BHZ,50.0,True,9.963293225352444,False
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,GHO,BHZ,,61.771,-148.926,1032.0,IRIS,79.789,1.0,0.0,,True,BHZ,50.0,True,6.13641590029954,False
166,Barry Arm,2020-10-05 05:02:51,2020-10-05 05:05:23,61.1542,-148.166,rock avalanche,286700.0,30000.0,,,650000.0,,,,,,995.0,,,AK,RC01,BHZ,,61.0889,-149.739,390.0,IRIS,85.095,1.0,1.0,,True,BHZ,50.0,True,8.271645698493565,False
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,EDM,EHZ,,46.19717,-122.15121,1609.0,IRIS,1.762,1.0,,,True,EHZ,100.0,True,4.395413595262785,False
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,CC,SUG,BHZ,,46.215549,-122.176262,1859.0,IRIS,1.958,1.0,,,True,BHZ,50.0,True,13.094774970497037,True
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,CC,VALT,BHZ,,46.21422,-122.18925,1681.0,IRIS,2.153,1.0,,,True,BHZ,50.0,True,12.196139167065132,True
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,HSR,EHZ,,46.17428,-122.18065,1720.0,IRIS,2.686,1.0,,,True,EHZ,100.0,True,11.420627702555876,True
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,CC,SWF2,BHZ,,46.17835,-122.21677,1548.0,IRIS,3.959,1.0,,,True,BHZ,50.0,True,13.267416711933349,True
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,SHW,EHZ,,46.19347,-122.23635,1425.0,IRIS,4.839,1.0,,,True,EHZ,100.0,True,12.418128379700285,True
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,PB,B201,EHZ,,46.3033,-122.2648,990.0,IRIS,13.639,1.0,,,True,EHZ,100.0,True,4.075560448516373,False
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,PUPY,EHZ,,46.49542,-122.14613,816.3,IRIS,33.13,1.0,,,True,EHZ,100.0,True,4.076147189525062,False
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,CINE,HHZ,,46.556599,-122.567299,203.4,IRIS,50.045,1.0,,,True,HHZ,100.0,True,3.829348832783908,False
167,Mount St Helens 1,2021-02-01 10:54:27,2021-02-01 11:04:52,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,LON,HHZ,,46.750599,-121.809601,853.0,IRIS,67.502,1.0,,,True,HHZ,100.0,True,4.747565351455336,False
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,EDM,EHZ,,46.19717,-122.15121,1609.0,IRIS,1.762,1.0,,,True,EHZ,100.0,True,3.483214868922056,False
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,CC,SUG,BHZ,,46.215549,-122.176262,1859.0,IRIS,1.958,1.0,,,True,BHZ,50.0,True,4.951790182604341,True
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,CC,VALT,BHZ,,46.21422,-122.18925,1681.0,IRIS,2.153,1.0,,,True,BHZ,50.0,True,4.865999550426871,True
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,HSR,EHZ,,46.17428,-122.18065,1720.0,IRIS,2.686,1.0,,,True,EHZ,100.0,True,5.568272558294129,True
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,CC,SWF2,BHZ,,46.17835,-122.21677,1548.0,IRIS,3.959,1.0,,,True,BHZ,50.0,True,6.133945763220785,True
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,SHW,EHZ,,46.19347,-122.23635,1425.0,IRIS,4.839,1.0,,,True,EHZ,100.0,True,6.59832441386016,True
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,SOS,EHZ,,46.24386,-122.13787,1270.0,IRIS,5.81,1.0,,,True,EHZ,100.0,True,4.0702210460386565,False
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,PB,B201,EHZ,,46.3033,-122.2648,990.0,IRIS,13.639,1.0,,,True,EHZ,100.0,True,3.678431261044338,False
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,MTM,EHZ,,46.02533,-122.21287,1121.0,IRIS,19.427,1.0,,,True,EHZ,100.0,True,3.702166713468821,False
168,Mount St Helens 2,2021-02-03 05:42:41,2021-02-03 06:00:49,46.198,-122.174,snow avalanche,,,,,,,,,,,,,,UW,PUPY,EHZ,,46.49542,-122.14613,816.3,IRIS,33.13,1.0,,,True,EHZ,100.0,True,3.5229034819893856,False
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,MCU,EHZ,01,41.46167,-111.5075,2664.0,IRIS,146.468,1.0,,,True,EHZ,99.96699669966996,True,9.32237686262677,False
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,HTU,EHZ,01,40.67453,-111.22075,2586.0,IRIS,152.74,1.0,,,True,EHZ,99.96699669966996,True,13.30011274938561,True
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,WLJ,EHZ,,40.61333,-111.34467,2075.0,IRIS,165.207,1.0,,,True,EHZ,99.96699669966996,True,9.130694301582912,False
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,KLJ,EHZ,01,40.63083,-111.405,1992.0,IRIS,168.217,1.0,,,True,EHZ,99.96699669966996,True,13.059828734196298,True
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,RCJ,EHZ,01,40.6585,-111.43933,2090.0,IRIS,168.886,1.0,,,True,EHZ,99.96699669966996,True,12.14829895199206,False
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,HLJ,EHZ,01,40.6105,-111.40067,1931.0,IRIS,169.223,1.0,,,True,EHZ,99.96699669966996,True,13.846273171014762,True
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,HDU,EHZ,01,41.8045,-111.76483,1853.0,IRIS,171.157,1.0,,,True,EHZ,99.96699669966996,True,10.806908399011832,False
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,LDJ,EHZ,01,40.5815,-111.40867,2217.0,IRIS,171.665,1.0,,,True,EHZ,99.96699669966996,True,14.64701341920054,True
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,JLU,EHZ,,40.60195,-111.44995,2285.0,IRIS,173.172,1.0,,,True,EHZ,99.96699669966996,True,13.224507745016352,True
169,Solvay Mine,2000-01-30 14:47:16,2000-01-30 14:50:30,41.4872,-109.7543,mine collapse,650000.0,,,,,,,,,,,,,UU,DAU,EHZ,01,40.4125,-111.25584,2771.0,IRIS,173.857,1.0,,,True,EHZ,99.96699669966996,True,11.177377051823798,False
170,"White River, Mount Hood",2021-01-12 19:50:54,2021-01-12 20:01:02,45.351,-121.7,snow avalanche,,,,,,,,,,,,,,CC,PALM,BHZ,,45.358574,-121.705536,2590.0,IRIS,0.947,1.0,,,True,BHZ,50.0,True,3.915801583308628,True
170,"White River, Mount Hood",2021-01-12 19:50:54,2021-01-12 20:01:02,45.351,-121.7,snow avalanche,,,,,,,,,,,,,,CC,TIMB,BHZ,,45.33572,-121.710358,1869.0,IRIS,1.882,1.0,,,True,BHZ,50.0,True,5.013644912208292,True
170,"White River, Mount Hood",2021-01-12 19:50:54,2021-01-12 20:01:02,45.351,-121.7,snow avalanche,,,,,,,,,,,,,,UW,HOOD,HHZ,,45.322262,-121.650932,1512.0,IRIS,4.999,1.0,,,True,HHZ,100.0,True,3.9711036857371815,True
171,"Newton-Clark, Mount Hood",2020-01-14 17:51:03,2020-01-14 17:53:43,45.3707,-121.6928,snow avalanche,,,,,,,,,,,1500.0,,,CC,PALM,BHZ,,45.358574,-121.705536,2590.0,IRIS,1.677,1.0,,,True,BHZ,50.0,True,5.773896372731208,False
171,"Newton-Clark, Mount Hood",2020-01-14 17:51:03,2020-01-14 17:53:43,45.3707,-121.6928,snow avalanche,,,,,,,,,,,1500.0,,,CC,TIMB,BHZ,,45.33572,-121.710358,1869.0,IRIS,4.124,1.0,,,True,BHZ,50.0,True,6.317338276540445,True
171,"Newton-Clark, Mount Hood",2020-01-14 17:51:03,2020-01-14 17:53:43,45.3707,-121.6928,snow avalanche,,,,,,,,,,,1500.0,,,UW,HOOD,HHZ,,45.322262,-121.650932,1512.0,IRIS,6.304,1.0,,,True,HHZ,100.0,True,9.651364380937206,True
171,"Newton-Clark, Mount Hood",2020-01-14 17:51:03,2020-01-14 17:53:43,45.3707,-121.6928,snow avalanche,,,,,,,,,,,1500.0,,,UW,VLL,EHZ,,45.46317,-121.68035,1195.0,IRIS,10.323,1.0,,,True,EHZ,100.0,True,6.048617156223203,True
171,"Newton-Clark, Mount Hood",2020-01-14 17:51:03,2020-01-14 17:53:43,45.3707,-121.6928,snow avalanche,,,,,,,,,,,1500.0,,,CC,HIYU,BHZ,,45.43523,-121.807396,1418.0,IRIS,11.486,1.0,,,True,BHZ,50.0,True,5.968152504492661,True
171,"Newton-Clark, Mount Hood",2020-01-14 17:51:03,2020-01-14 17:53:43,45.3707,-121.6928,snow avalanche,,,,,,,,,,,1500.0,,,CC,SHRK,BHZ,,45.464317,-121.528767,1318.7,IRIS,16.526,1.0,,,True,BHZ,50.0,True,7.349471037258342,True
171,"Newton-Clark, Mount Hood",2020-01-14 17:51:03,2020-01-14 17:53:43,45.3707,-121.6928,snow avalanche,,,,,,,,,,,1500.0,,,UO,JESE,HHZ,,45.242199,-121.316704,592.0,IRIS,32.771,1.0,,,True,HHZ,100.0,True,4.893502592345924,False
172,"Crater Rock, Mount Hood",2020-01-26 13:02:46,2020-01-26 13:04:53,45.3691,-121.7007,snow avalanche,,,,,,,,,,,,,,CC,PALM,BHZ,,45.358574,-121.705536,2590.0,IRIS,1.23,1.0,,,True,BHZ,50.0,True,20.41652393959527,True
172,"Crater Rock, Mount Hood",2020-01-26 13:02:46,2020-01-26 13:04:53,45.3691,-121.7007,snow avalanche,,,,,,,,,,,,,,CC,TIMB,BHZ,,45.33572,-121.710358,1869.0,IRIS,3.786,1.0,,,True,BHZ,50.0,True,15.012633732698848,True
172,"Crater Rock, Mount Hood",2020-01-26 13:02:46,2020-01-26 13:04:53,45.3691,-121.7007,snow avalanche,,,,,,,,,,,,,,UW,HOOD,HHZ,,45.322262,-121.650932,1512.0,IRIS,6.505,1.0,,,True,HHZ,100.0,True,6.756702993317243,True
172,"Crater Rock, Mount Hood",2020-01-26 13:02:46,2020-01-26 13:04:53,45.3691,-121.7007,snow avalanche,,,,,,,,,,,,,,UW,VLL,EHZ,,45.46317,-121.68035,1195.0,IRIS,10.576,1.0,,,True,EHZ,100.0,True,3.920639142032443,True
172,"Crater Rock, Mount Hood",2020-01-26 13:02:46,2020-01-26 13:04:53,45.3691,-121.7007,snow avalanche,,,,,,,,,,,,,,CC,SHRK,BHZ,,45.464317,-121.528767,1318.7,IRIS,17.12,1.0,,,True,BHZ,50.0,True,4.197527366165487,True
173,"Coe Glacier, Mount Hood",2021-02-16 17:06:14,2021-02-16 17:09:57,45.3817,-121.6957,snow avalanche,,,,,,,,,,,,,,CC,BRSP,BHZ,,45.40155,-121.70843,2080.0,IRIS,2.421,1.0,,,True,BHZ,50.0,True,11.18573046466797,True
173,"Coe Glacier, Mount Hood",2021-02-16 17:06:14,2021-02-16 17:09:57,45.3817,-121.6957,snow avalanche,,,,,,,,,,,,,,CC,YOCR,BHZ,,45.379178,-121.743539,1913.7,IRIS,3.757,1.0,,,True,BHZ,50.0,True,9.673872715561052,True
173,"Coe Glacier, Mount Hood",2021-02-16 17:06:14,2021-02-16 17:09:57,45.3817,-121.6957,snow avalanche,,,,,,,,,,,,,,UW,HOOD,HHZ,,45.322262,-121.650932,1512.0,IRIS,7.48,1.0,,,True,HHZ,100.0,True,3.897747588637374,True
173,"Coe Glacier, Mount Hood",2021-02-16 17:06:14,2021-02-16 17:09:57,45.3817,-121.6957,snow avalanche,,,,,,,,,,,,,,UW,VLL,EHZ,,45.46317,-121.68035,1195.0,IRIS,9.134,1.0,,,True,EHZ,100.0,True,7.001681780941163,True
173,"Coe Glacier, Mount Hood",2021-02-16 17:06:14,2021-02-16 17:09:57,45.3817,-121.6957,snow avalanche,,,,,,,,,,,,,,CC,SHRK,BHZ,,45.464317,-121.528767,1318.7,IRIS,15.969,1.0,,,True,BHZ,50.0,True,3.764614153423886,True
174,"Reid Glacier, Mount Hood",2021-02-24 03:49:14,2021-02-24 03:54:48,45.3697,-121.7295,snow avalanche,,,,,,,,,,,,,,CC,YOCR,BHZ,,45.379178,-121.743539,1913.7,IRIS,1.523,1.0,,,True,BHZ,50.0,True,7.018187538516278,True
174,"Reid Glacier, Mount Hood",2021-02-24 03:49:14,2021-02-24 03:54:48,45.3697,-121.7295,snow avalanche,,,,,,,,,,,,,,CC,PALM,BHZ,,45.358574,-121.705536,2590.0,IRIS,2.248,1.0,,,True,BHZ,50.0,True,6.0197722961788624,True
174,"Reid Glacier, Mount Hood",2021-02-24 03:49:14,2021-02-24 03:54:48,45.3697,-121.7295,snow avalanche,,,,,,,,,,,,,,CC,BRSP,BHZ,,45.40155,-121.70843,2080.0,IRIS,3.906,1.0,,,True,BHZ,50.0,True,5.249286668353233,True
174,"Reid Glacier, Mount Hood",2021-02-24 03:49:14,2021-02-24 03:54:48,45.3697,-121.7295,snow avalanche,,,,,,,,,,,,,,CC,TIMB,BHZ,,45.33572,-121.710358,1869.0,IRIS,4.063,1.0,,,True,BHZ,50.0,True,4.090993161597107,False
174,"Reid Glacier, Mount Hood",2021-02-24 03:49:14,2021-02-24 03:54:48,45.3697,-121.7295,snow avalanche,,,,,,,,,,,,,,UW,HOOD,HHZ,,45.322262,-121.650932,1512.0,IRIS,8.106,1.0,,,True,HHZ,100.0,True,4.48479384488892,True
174,"Reid Glacier, Mount Hood",2021-02-24 03:49:14,2021-02-24 03:54:48,45.3697,-121.7295,snow avalanche,,,,,,,,,,,,,,CC,HIYU,BHZ,,45.43523,-121.807396,1418.0,IRIS,9.499,1.0,,,True,BHZ,50.0,True,4.17390812984038,True
175,Mount Rainier,2019-09-27 00:43:20,2019-09-27 01:29:22,46.8191,-121.81,debris flow,,,,,,,,,,,,,,UW,RER,EHZ,,46.81905,-121.84213,1756.0,IRIS,2.452,1.0,,1.0,True,EHZ,100.0,True,4.345118491399154,True
175,Mount Rainier,2019-09-27 00:43:20,2019-09-27 01:29:22,46.8191,-121.81,debris flow,,,,,,,,,,,,,,UW,LO2,EHZ,,46.7506,-121.8096,853.0,IRIS,7.615,1.0,,1.0,True,EHZ,100.0,True,4.021651964101004,True
175,Mount Rainier,2019-09-27 00:43:20,2019-09-27 01:29:22,46.8191,-121.81,debris flow,,,,,,,,,,,,,,UW,LON,HHZ,,46.750599,-121.809601,853.0,IRIS,7.615,1.0,,0.0,True,HHZ,100.0,True,4.066234551656775,True
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,UW,STAR,EHZ,,46.850849,-121.792953,3365.0,IRIS,2.245,1.0,,,True,EHZ,100.0,True,11.206883040916884,True
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,UW,RCS,EHZ,,46.87083,-121.73231,2877.0,IRIS,3.388,1.0,,,True,EHZ,100.0,True,13.104193672239646,True
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,CC,OBSR,BHZ,,46.899719,-121.815331,2382.0,IRIS,4.638,1.0,,,True,BHZ,50.0,True,11.197689071393048,True
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,UW,RCM,HHZ,,46.83564,-121.732979,3085.0,IRIS,4.862,1.0,,,True,HHZ,100.0,True,11.961037129169528,True
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,UW,RER,EHZ,,46.81905,-121.84213,1756.0,IRIS,7.361,1.0,,,True,EHZ,100.0,True,9.648160290119046,False
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,CC,PANH,BHZ,,46.859,-121.64261,2109.0,IRIS,10.254,1.0,,,True,BHZ,50.0,True,12.679874955436416,True
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,UW,FMW,HHZ,,46.941914,-121.671463,1900.0,IRIS,11.502,1.0,,,True,HHZ,100.0,True,8.676836944948905,False
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,UW,LO2,EHZ,,46.7506,-121.8096,853.0,IRIS,13.25,1.0,,,True,EHZ,100.0,True,6.858410867138313,False
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,UW,LON,HHZ,,46.750599,-121.809601,853.0,IRIS,13.25,1.0,,,True,HHZ,100.0,True,7.196754308292968,False
176,"Carbon Glacier, Mount Rainier",2020-04-09 13:28:41,2020-04-09 13:29:54,46.8676,-121.7765,snow avalanche,100000.0,,,,,,,,,,,,,CC,SIFT,BHZ,,46.86683,-121.95329,732.0,IRIS,13.479,1.0,,,True,BHZ,50.0,True,6.9879354798853965,False
177,"Liberty Cap Glacier, Mount Rainier",2020-07-16 04:26:03,2020-07-16 04:26:57,46.8717,-121.7765,rock and ice fall,280000.0,,,,100000.0,56000.0,160000.0,,,,800.0,700.0,1100.0,UW,STAR,EHZ,,46.850849,-121.792953,3365.0,IRIS,2.636,1.0,,,True,EHZ,100.0,True,8.211170685974068,True
177,"Liberty Cap Glacier, Mount Rainier",2020-07-16 04:26:03,2020-07-16 04:26:57,46.8717,-121.7765,rock and ice fall,280000.0,,,,100000.0,56000.0,160000.0,,,,800.0,700.0,1100.0,UW,RCS,EHZ,,46.87083,-121.73231,2877.0,IRIS,3.37,1.0,,,True,EHZ,100.0,True,8.649730408141808,True
177,"Liberty Cap Glacier, Mount Rainier",2020-07-16 04:26:03,2020-07-16 04:26:57,46.8717,-121.7765,rock and ice fall,280000.0,,,,100000.0,56000.0,160000.0,,,,800.0,700.0,1100.0,CC,OBSR,BHZ,,46.899719,-121.815331,2382.0,IRIS,4.297,1.0,1.0,,True,BHZ,50.0,True,8.661649254763812,True
177,"Liberty Cap Glacier, Mount Rainier",2020-07-16 04:26:03,2020-07-16 04:26:57,46.8717,-121.7765,rock and ice fall,280000.0,,,,100000.0,56000.0,160000.0,,,,800.0,700.0,1100.0,UW,RCM,HHZ,,46.83564,-121.732979,3085.0,IRIS,5.204,1.0,1.0,,True,HHZ,100.0,True,8.701176804997306,True
